ID,duration,wav,wav_format,wav_opts
noise-free-sound-0625_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0625_5.wav,wav,
noise-free-sound-0626,1.3235625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0626.wav,wav,
noise-free-sound-0627,0.3135,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0627.wav,wav,
noise-free-sound-0628_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0628_8.wav,wav,
noise-free-sound-0629_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0629_0.wav,wav,
noise-free-sound-0630_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0630_0.wav,wav,
noise-free-sound-0631_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0631_0.wav,wav,
noise-free-sound-0632,2.568,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0632.wav,wav,
noise-free-sound-0633_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0633_5.wav,wav,
noise-free-sound-0634_20,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0634_20.wav,wav,
noise-free-sound-0635_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0635_4.wav,wav,
noise-free-sound-0636_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0636_9.wav,wav,
noise-free-sound-0637_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0637_3.wav,wav,
noise-free-sound-0638_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0638_0.wav,wav,
noise-free-sound-0639_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0639_1.wav,wav,
noise-free-sound-0640_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0640_9.wav,wav,
noise-free-sound-0641_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0641_10.wav,wav,
noise-free-sound-0642_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0642_0.wav,wav,
noise-free-sound-0643,2.78425,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0643.wav,wav,
noise-free-sound-0644_30,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0644_30.wav,wav,
noise-free-sound-0645,1.7240625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0645.wav,wav,
noise-free-sound-0646_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0646_10.wav,wav,
noise-free-sound-0647_19,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0647_19.wav,wav,
noise-free-sound-0648_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0648_3.wav,wav,
noise-free-sound-0649_15,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0649_15.wav,wav,
noise-free-sound-0650_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0650_4.wav,wav,
noise-free-sound-0651_20,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0651_20.wav,wav,
noise-free-sound-0652_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0652_0.wav,wav,
noise-free-sound-0653_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0653_8.wav,wav,
noise-free-sound-0654_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0654_0.wav,wav,
noise-free-sound-0655_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0655_6.wav,wav,
noise-free-sound-0656_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0656_0.wav,wav,
noise-free-sound-0657_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0657_2.wav,wav,
noise-free-sound-0658_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0658_5.wav,wav,
noise-free-sound-0659_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0659_2.wav,wav,
noise-free-sound-0660_12,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0660_12.wav,wav,
noise-free-sound-0661_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0661_10.wav,wav,
noise-free-sound-0662,1.410625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0662.wav,wav,
noise-free-sound-0663_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0663_8.wav,wav,
noise-free-sound-0664_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0664_4.wav,wav,
noise-free-sound-0665_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0665_4.wav,wav,
noise-free-sound-0666_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0666_3.wav,wav,
noise-free-sound-0667_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0667_3.wav,wav,
noise-free-sound-0668_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0668_0.wav,wav,
noise-free-sound-0669_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0669_0.wav,wav,
noise-free-sound-0670_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0670_0.wav,wav,
noise-free-sound-0671_22,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0671_22.wav,wav,
noise-free-sound-0672_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0672_1.wav,wav,
noise-free-sound-0673_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0673_0.wav,wav,
noise-free-sound-0674_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0674_9.wav,wav,
noise-free-sound-0675_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0675_1.wav,wav,
noise-free-sound-0676,2.1630625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0676.wav,wav,
noise-free-sound-0677_34,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0677_34.wav,wav,
noise-free-sound-0678,2.0636875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0678.wav,wav,
noise-free-sound-0679_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0679_6.wav,wav,
noise-free-sound-0680_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0680_3.wav,wav,
noise-free-sound-0681_31,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0681_31.wav,wav,
noise-free-sound-0682_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0682_5.wav,wav,
noise-free-sound-0683_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0683_8.wav,wav,
noise-free-sound-0684_45,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0684_45.wav,wav,
noise-free-sound-0685_13,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0685_13.wav,wav,
noise-free-sound-0686_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0686_4.wav,wav,
noise-free-sound-0687_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0687_5.wav,wav,
noise-free-sound-0688_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0688_5.wav,wav,
noise-free-sound-0689,1.05,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0689.wav,wav,
noise-free-sound-0690_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0690_0.wav,wav,
noise-free-sound-0691_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0691_2.wav,wav,
noise-free-sound-0692,0.927875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0692.wav,wav,
noise-free-sound-0693,1.410625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0693.wav,wav,
noise-free-sound-0694_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0694_5.wav,wav,
noise-free-sound-0695_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0695_2.wav,wav,
noise-free-sound-0696_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0696_8.wav,wav,
noise-free-sound-0697_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0697_1.wav,wav,
noise-free-sound-0698_24,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0698_24.wav,wav,
noise-free-sound-0699_38,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0699_38.wav,wav,
noise-free-sound-0700_12,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0700_12.wav,wav,
noise-free-sound-0701_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0701_1.wav,wav,
noise-free-sound-0702_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0702_6.wav,wav,
noise-free-sound-0703_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0703_1.wav,wav,
noise-free-sound-0704_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0704_5.wav,wav,
noise-free-sound-0705_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0705_2.wav,wav,
noise-free-sound-0706_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0706_8.wav,wav,
noise-free-sound-0707_12,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0707_12.wav,wav,
noise-free-sound-0708_20,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0708_20.wav,wav,
noise-free-sound-0709_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0709_9.wav,wav,
noise-free-sound-0710_14,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0710_14.wav,wav,
noise-free-sound-0711,0.3926875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0711.wav,wav,
noise-free-sound-0712,2.847375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0712.wav,wav,
noise-free-sound-0713,1.6979375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0713.wav,wav,
noise-free-sound-0714,1.12325,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0714.wav,wav,
noise-free-sound-0715_19,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0715_19.wav,wav,
noise-free-sound-0716,0.624,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0716.wav,wav,
noise-free-sound-0717_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0717_0.wav,wav,
noise-free-sound-0718_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0718_3.wav,wav,
noise-free-sound-0719_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0719_1.wav,wav,
noise-free-sound-0720_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0720_2.wav,wav,
noise-free-sound-0721_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0721_2.wav,wav,
noise-free-sound-0722_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0722_1.wav,wav,
noise-free-sound-0723_28,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0723_28.wav,wav,
noise-free-sound-0724,0.9109375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0724.wav,wav,
noise-free-sound-0725_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0725_10.wav,wav,
noise-free-sound-0726_39,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0726_39.wav,wav,
noise-free-sound-0727_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0727_8.wav,wav,
noise-free-sound-0728_40,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0728_40.wav,wav,
noise-free-sound-0729_61,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0729_61.wav,wav,
noise-free-sound-0730,1.489,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0730.wav,wav,
noise-free-sound-0731,1.43675,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0731.wav,wav,
noise-free-sound-0732_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0732_9.wav,wav,
noise-free-sound-0733_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0733_9.wav,wav,
noise-free-sound-0734_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0734_6.wav,wav,
noise-free-sound-0735_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0735_6.wav,wav,
noise-free-sound-0736,0.9194375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0736.wav,wav,
noise-free-sound-0737_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0737_0.wav,wav,
noise-free-sound-0738_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0738_8.wav,wav,
noise-free-sound-0739_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0739_5.wav,wav,
noise-free-sound-0740_20,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0740_20.wav,wav,
noise-free-sound-0741_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0741_5.wav,wav,
noise-free-sound-0742_6,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0742_6.wav,wav,
noise-free-sound-0743_13,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0743_13.wav,wav,
noise-free-sound-0744,1.044875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0744.wav,wav,
noise-free-sound-0745_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0745_0.wav,wav,
noise-free-sound-0746,0.227,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0746.wav,wav,
noise-free-sound-0747_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0747_4.wav,wav,
noise-free-sound-0748_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0748_0.wav,wav,
noise-free-sound-0749,1.0,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0749.wav,wav,
noise-free-sound-0750_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0750_0.wav,wav,
noise-free-sound-0751,1.446375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0751.wav,wav,
noise-free-sound-0752_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0752_10.wav,wav,
noise-free-sound-0753_7,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0753_7.wav,wav,
noise-free-sound-0754_25,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0754_25.wav,wav,
noise-free-sound-0755_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0755_3.wav,wav,
noise-free-sound-0756_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0756_0.wav,wav,
noise-free-sound-0757_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0757_3.wav,wav,
noise-free-sound-0758_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0758_3.wav,wav,
noise-free-sound-0759,2.731375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0759.wav,wav,
noise-free-sound-0760,0.6233125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0760.wav,wav,
noise-free-sound-0761_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0761_9.wav,wav,
noise-free-sound-0762_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0762_3.wav,wav,
noise-free-sound-0763_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0763_5.wav,wav,
noise-free-sound-0764,0.0645625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0764.wav,wav,
noise-free-sound-0765,0.20275,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0765.wav,wav,
noise-free-sound-0766,0.026125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0766.wav,wav,
noise-free-sound-0767_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0767_8.wav,wav,
noise-free-sound-0768,0.4229375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0768.wav,wav,
noise-free-sound-0769_7,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0769_7.wav,wav,
noise-free-sound-0770_17,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0770_17.wav,wav,
noise-free-sound-0771_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0771_0.wav,wav,
noise-free-sound-0772_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0772_0.wav,wav,
noise-free-sound-0773_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0773_2.wav,wav,
noise-free-sound-0774_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0774_0.wav,wav,
noise-free-sound-0775_8,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0775_8.wav,wav,
noise-free-sound-0776_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0776_4.wav,wav,
noise-free-sound-0777_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0777_1.wav,wav,
noise-free-sound-0778_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0778_5.wav,wav,
noise-free-sound-0779_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0779_3.wav,wav,
noise-free-sound-0780_9,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0780_9.wav,wav,
noise-free-sound-0781_19,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0781_19.wav,wav,
noise-free-sound-0782_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0782_2.wav,wav,
noise-free-sound-0783_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0783_1.wav,wav,
noise-free-sound-0784_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0784_10.wav,wav,
noise-free-sound-0785_7,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0785_7.wav,wav,
noise-free-sound-0786_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0786_5.wav,wav,
noise-free-sound-0787_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0787_10.wav,wav,
noise-free-sound-0788_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0788_10.wav,wav,
noise-free-sound-0789_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0789_1.wav,wav,
noise-free-sound-0790_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0790_4.wav,wav,
noise-free-sound-0791_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0791_2.wav,wav,
noise-free-sound-0792_12,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0792_12.wav,wav,
noise-free-sound-0793_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0793_2.wav,wav,
noise-free-sound-0794_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0794_0.wav,wav,
noise-free-sound-0795_14,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0795_14.wav,wav,
noise-free-sound-0796_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0796_2.wav,wav,
noise-free-sound-0797_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0797_4.wav,wav,
noise-free-sound-0798_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0798_3.wav,wav,
noise-free-sound-0799_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0799_0.wav,wav,
noise-free-sound-0800_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0800_2.wav,wav,
noise-free-sound-0801_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0801_1.wav,wav,
noise-free-sound-0802_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0802_0.wav,wav,
noise-free-sound-0803_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0803_3.wav,wav,
noise-free-sound-0804_18,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0804_18.wav,wav,
noise-free-sound-0805_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0805_4.wav,wav,
noise-free-sound-0806_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0806_2.wav,wav,
noise-free-sound-0807_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0807_0.wav,wav,
noise-free-sound-0808,1.6979375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0808.wav,wav,
noise-free-sound-0809_7,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0809_7.wav,wav,
noise-free-sound-0810_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0810_0.wav,wav,
noise-free-sound-0811_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0811_1.wav,wav,
noise-free-sound-0812_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0812_3.wav,wav,
noise-free-sound-0813_25,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0813_25.wav,wav,
noise-free-sound-0814_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0814_4.wav,wav,
noise-free-sound-0815,2.4718125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0815.wav,wav,
noise-free-sound-0816,1.324625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0816.wav,wav,
noise-free-sound-0817,1.6123125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0817.wav,wav,
noise-free-sound-0818_18,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0818_18.wav,wav,
noise-free-sound-0819_35,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0819_35.wav,wav,
noise-free-sound-0820_5,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0820_5.wav,wav,
noise-free-sound-0821_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0821_0.wav,wav,
noise-free-sound-0822_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0822_0.wav,wav,
noise-free-sound-0823,2.749125,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0823.wav,wav,
noise-free-sound-0824_10,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0824_10.wav,wav,
noise-free-sound-0825,2.6735625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0825.wav,wav,
noise-free-sound-0826_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0826_2.wav,wav,
noise-free-sound-0827,0.548,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0827.wav,wav,
noise-free-sound-0828_19,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0828_19.wav,wav,
